plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes
133,Pepper 'Padron',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
134,Pepper 'Pepperoncini',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
135,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
136,Pepper 'Purple Bell',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
137,Pepper 'Red Bell',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
138,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
139,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
140,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
141,Pepper 'Snackabelle Red',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
142,Pepper 'Spanish Sweet',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
143,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
144,Pepper 'Sweet Cherry',Capsicum annuum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
145,Pepper 'Sweet Italian',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
146,Pepper 'Thai',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
147,Pepper,Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
148,Pepper 'Yellow Bell',Capsicum annuum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
149,Pole Bean 'Blue Lake',Phaseolus vulgaris,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
150,Pole Bean 'Kentucky Wonder',Phaseolus vulgaris,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
151,Pole Bean 'Romano',Phaseolus vulgaris,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
152,Pumpkin,Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
153,Pumpkin 'Jack-O-Lantern',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
154,Rosemary Upright,Rosmarinus officinalis,HERBS AND VEGETABLES,25,poor,0,poor,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
155,Rue,Ruta graveolens,HERBS AND VEGETABLES,25,poor,0,poor,62,20,20,low,semi-evergreen/uncertain,medium,normal,foliage color,,,
156,Sage,Salvia officinalis,HERBS AND VEGETABLES,6,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
157,Sage 'Berggarten',Salvia officinalis,HERBS AND VEGETABLES,6,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
158,Sage 'Purple',Salvia officinalis,HERBS AND VEGETABLES,6,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
159,Sage 'Tricolor',Salvia officinalis,HERBS AND VEGETABLES,6,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
160,Snap Pea 'Sugar Snap',Pisum sativum macrocarpon,HERBS AND VEGETABLES,10,poor,0,poor,62,20,20,medium,semi-evergreen/uncertain,medium,normal,flower color,,,
161,Snow Pea 'Oregon Sugar Pod',Pisum sativum saccharatum,HERBS AND VEGETABLES,10,poor,0,poor,62,20,20,medium,semi-evergreen/uncertain,medium,normal,flower color,,,
162,Spinach,Spinacia oleracea,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
163,Squash 'Banana',Cucurbita maxima,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
164,Squash 'Butternut',Cucurbita moschata,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
165,Squash 'Eight Ball Zucchini',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
166,Squash 'Gold Rush Zucchini',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,25,low,semi-evergreen/uncertain,low,normal,foliage color,,,
167,Squash,Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
168,Squash 'Magda',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
169,Squash 'Peter Pan',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
170,Squash 'Spaghetti',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
171,Squash 'Sunburst',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
172,Squash 'Table Ace',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
173,Squash,Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
174,Squash 'Zephyr',Cucurbita pepo,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
175,Stevia,,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
176,"Sweet Lavender, Organic",,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
177,Tarragon,Artemisia dracunculus,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
178,Thyme,Thymus vulgaris,HERBS AND VEGETABLES,25,poor,0,poor,62,20,20,low,semi-evergreen/uncertain,medium,normal,foliage color,,,
179,Thyme 'French',Thymus vulgaris,HERBS AND VEGETABLES,25,poor,0,poor,62,20,20,low,semi-evergreen/uncertain,medium,normal,foliage color,,,
180,Tomatillo,Physalis philadelphica,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
181,Tomato 'Ace',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
182,Tomato 'Amish Paste',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
183,Tomato 'Barry's Crazy Cherry',Wild Boar Farms,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
184,Tomato 'Beef Master',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
185,Tomato 'Beefsteak',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
186,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
187,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
188,Tomato 'Black Beauty',Wild Boar Farms,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
189,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,foliage color,,,
190,Tomato 'Black Krim',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
191,Tomato 'Blue Berries',Wild Boar Farms,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
192,Tomato 'Brad's Atomic Grape',Wild Boar Farms,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
193,Tomato 'Brandy Boy',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
194,Tomato 'Red Brandywine',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
195,Tomato 'Bull's Heart',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
196,Tomato 'Caspian Pink',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
197,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
198,Tomato 'Champion',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
199,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
200,Tomato 'Chocolate Sprinkles',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
201,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
202,Tomato 'Fantastico',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
203,Tomato 'Fourth of July',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
204,Tomato 'German Johnson',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
205,Tomato 'Goliath',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
206,Tomato 'Green Zebra',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
207,Tomato 'Hillbilly',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
208,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,foliage color,,,
209,Tomato 'Isis Candy',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
210,Tomato 'Jelly Bean',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
211,Tomato 'Jetsetter',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
212,Tomato 'Juliet',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
213,Tomato 'Kellogg's Breakfast',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
214,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
215,Tomato 'Mortgage Lifter',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
216,Tomato 'Mr. Stripey',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
217,Tomato 'Napa Chardonnay',Wild Boar Farms,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
218,Tomato 'Napa Ros??',Wild Boar Farms,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,medium,semi-evergreen/uncertain,medium-high,normal,mostly green/texture,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
219,Tomato 'Patio',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
220,Tomato 'Pineapple',Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
221,Tomato 'Pineapple Pig',Wild Boar Farms,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
222,Tomato 'Pink Berkeley Tie-Dye',Wild Boar Farms,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
223,Tomato 'Pork Chop',Wild Boar Farms,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
224,Tomato 'Pruden's Purple',Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
225,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,foliage color,,,
226,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,foliage color,,,
227,Tomato 'Roma',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
228,Tomato 'San Marzano',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
229,Tomato 'Shady Lady',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
230,Tomato 'Stupice',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
231,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
232,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
233,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
234,Tomato 'Sweet 100',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
235,Tomato 'Whopper',Solanum lycopersicum,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
236,Tomato,Solanum lycopersicum,HERBS AND VEGETABLES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
237,Trailing Rosemary Herb,Rosmarinus officinalis 'Prostratus',HERBS AND VEGETABLES,25,poor,4,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
238,Onion 'Walla Walla',Allium cepa,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
239,Watermelon 'Crimson Sugar Baby',Citrullus lanatus,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
240,Watermelon,Citrullus lanatus,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
241,Watermelon 'Sugar Baby',Citrullus lanatus,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,foliage color,,,
242,Winter Savory,Satureja montana,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
243,Yellow Corn,Zea mays,HERBS AND VEGETABLES,18,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
244,Yellow Onion,Allium cepa,HERBS AND VEGETABLES,25,poor,0,poor,20,20,20,low,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
245,Flowering Maple,Abutilon hybrid,PERENNIALS,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
246,Aeonium,,PERENNIALS,62,usable,24,poor,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
247,Aeonium 'Mardi Gras',Aeonium 'Mardi Gras',PERENNIALS,62,usable,24,poor,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
248,Aeonium,Aeonium arboreum 'Zwartkop',PERENNIALS,62,usable,24,poor,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
249,Agastache,,PERENNIALS,0,poor,20,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
250,Ajuga 'Burgundy Glow',Ajuga reptans 'Burgundy Glow',PERENNIALS,6,poor,64,usable,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
251,Ajuga,Ajuga reptans 'Catlin's Giant',PERENNIALS,62,usable,100,excellent,62,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
252,Aloe 'Bright Star',Aloe 'Bright Star',PERENNIALS,23,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
253,Aloe 'Green Sand',Aloe 'Green Sand',PERENNIALS,23,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
254,Aloe 'Juvenna',,PERENNIALS,23,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
255,Aloe 'Variegata',,PERENNIALS,62,usable,24,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
256,Aloe Vera,Aloe Vera,PERENNIALS,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
257,Angel Wings Senecio,Senecio candicans 'Angel Wings',PERENNIALS,62,usable,12,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
258,Aptenia 'Red Apple',Aptenia cordifolia 'Red Apple',PERENNIALS,0,poor,4,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
259,Columbine,Aquilegia Assorted,PERENNIALS,42,accent,44,accent,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
260,Arctotis,Arctotis Assorted,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
261,Artemisia 'Powis Castle',Artemisia x 'Powis Castle',PERENNIALS,96,excellent,88,excellent,34,20,20,low,seasonal/deciduous,low,normal,foliage color,Perennial garden,,Matched local Sacramento County UC Master Gardener WEL source.
262,Artemisia 'Silver Mound',Artemisia schmidtiana 'Silver Mound',PERENNIALS,80,excellent,76,good,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
263,Artichoke,Cynara scolymus,PERENNIALS,80,excellent,56,usable,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
264,Asiatic Lily,Lilium asiatic,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
265,Assorted Succulent Pack,Succulent Assorted,PERENNIALS,25,poor,0,poor,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
266,Astilbe,Astilbe japonica,PERENNIALS,42,accent,44,accent,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
267,Baby's Tears,Soleirolia soleirolii,PERENNIALS,100,excellent,100,excellent,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
268,Bacopa,Sutera cordata,PERENNIALS,34,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
269,Begonia rex,Begonia rex,PERENNIALS,72,good,100,excellent,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
270,Berkeley Sedge,Carex divulsa (C. tumulicola),PERENNIALS,62,usable,76,good,76,20,90,low,seasonal/deciduous,medium,normal,flower color,Perennial garden,carex divulsa,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
271,Bidens,Bidens Assorted,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
272,Black Mondo Grass,Ophiopogon planiscapus 'Nigrescens',PERENNIALS,62,usable,40,accent,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,
273,Blanket Flower,Gaillardia Assorted,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
274,Blazing Star,Liatris spicata,PERENNIALS,34,poor,20,poor,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
275,Bleeding Heart,Dicentra spp.,PERENNIALS,34,poor,20,poor,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
276,Bloomify&#8482; Lantana,,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
277,Blue Fescue,Festuca glauca,PERENNIALS,100,excellent,100,excellent,20,20,90,low,evergreen/everpresent,low,normal,foliage color,,,
278,Blue Lithodora,Lithodora diffusa,PERENNIALS,62,usable,100,excellent,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,,,
279,Blue My Mind® Dwarf Morning Glory,Evolvulus 'Blue My Mind',PERENNIALS,62,usable,64,usable,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,
280,Blue Oat Grass,Helictotrichon sempervirens,PERENNIALS,100,excellent,96,excellent,34,20,90,low,seasonal/deciduous,low,normal,foliage color,Perennial garden,,Matched local Sacramento County UC Master Gardener WEL source.
281,Blue Spruce Stonecrop,Sedum reflexum 'Blue Spruce',PERENNIALS,62,usable,92,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
282,Blue Star Creeper,Isotoma fluviatilis 'Blue Star',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
283,Brachyscome,Brachyscome Hybrid,PERENNIALS,34,poor,52,usable,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
284,Lomandra Mat Rush Breeze&#8482;,Lomandra longifolia 'Breeze',PERENNIALS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,flower color,,,
285,Bright Lights&#8482; Horizon&#8482; Sunset African Daisy,Osteospermum fruticosum,PERENNIALS,62,usable,76,good,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.
