Plant_ID,Category,Common_Name,Botanical_Name,Current_Image,Current_Exists,Best_Image,Best_Score,Best_Hits,Would_Apply
1141,TREES,Cherry Rainier Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Rainier_a34616ed-5ddc-44fe-9f8c-157414b45389_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Rainier_a34616ed-5ddc-44fe-9f8c-157414b45389_512x.jpg,18,cherry; rainier; contains:cherry; contains:rainier,FALSE
1142,TREES,Cherry Royal Crimson,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalCrimson_1d8873c5-c604-4423-a331-eefab01e7268_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalCrimson_1d8873c5-c604-4423-a331-eefab01e7268_512x.jpg,25,cherry; royalcrimson; contains:cherry; contains:crimson; contains:royalcrimson,FALSE
1143,TREES,Cherry Royal Crimson Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalCrimson_1d8873c5-c604-4423-a331-eefab01e7268_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalCrimson_1d8873c5-c604-4423-a331-eefab01e7268_512x.jpg,25,cherry; royalcrimson; contains:cherry; contains:crimson; contains:royalcrimson,FALSE
1144,TREES,Cherry Royal Rainier,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalRainier_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalRainier_512x.jpg,25,cherry; royalrainier; contains:cherry; contains:rainier; contains:royalrainier,FALSE
1145,TREES,Cherry Royal Rainier Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalRainier_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_RoyalRainier_512x.jpg,25,cherry; royalrainier; contains:cherry; contains:rainier; contains:royalrainier,FALSE
1146,TREES,Cherry Stella Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
1147,TREES,Cherry Utah Giant,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_UtahGiant_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_UtahGiant_512x.jpg,21,cherry; utahgiant; contains:cherry; contains:utahgiant,FALSE
1148,TREES,Cherry Utah Giant Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_UtahGiant_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_UtahGiant_512x.jpg,21,cherry; utahgiant; contains:cherry; contains:utahgiant,FALSE
1149,TREES,Chinese Pistache,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1150,TREES,Chinese Pistache Keith Davey,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1151,TREES,Coast Live Oak Multitrunk,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1152,TREES,Coast Live Oak Standard Trunk,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1153,TREES,Coastal Redwood Aptos Blue,,,FALSE,/GreenAcres-Images/Shrubs/Grevillea_CoastalGem_512x.jpg,4,contains:coastal,FALSE
1154,TREES,Coastal Redwood Soquel,,,FALSE,/GreenAcres-Images/Shrubs/Grevillea_CoastalGem_512x.jpg,4,contains:coastal,FALSE
1155,TREES,Copy Of Lemon Improved Meyer Semi Dwarf,,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Meyer_Dwarf_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Meyer_Dwarf_512x.jpg,15,lemon; meyer; dwarf,FALSE
1156,TREES,Coral Bark Maple,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1157,TREES,Cork Oak,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1158,TREES,Cot N Candy White Aprium Interspecific Apricot,,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_Cot-N-Candy_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_Cot-N-Candy_512x.jpg,25,cot; candy; aprium; cotcandy; contains:aprium,FALSE
1159,TREES,Cot N Candy White Aprium Interspecific Apricot Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_Cot-N-Candy_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_Cot-N-Candy_512x.jpg,25,cot; candy; aprium; cotcandy; contains:aprium,FALSE
1160,TREES,Crape Myrtle Arapaho Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1161,TREES,Crape Myrtle Catawba Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1162,TREES,Crape Myrtle Catawba Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1163,TREES,Crape Myrtle Dynamite Multi,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1164,TREES,Crape Myrtle Dynamite Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1165,TREES,Crape Myrtle Muskogee Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1166,TREES,Crape Myrtle Muskogee Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1167,TREES,Crape Myrtle Natchez Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1168,TREES,Crape Myrtle Natchez Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1169,TREES,Crape Myrtle Petite Orchid Multitrunk Monrovia,,,FALSE,/GreenAcres-Images/Shrubs/Azalea_SherwoodOrchid_512x.jpg,4,contains:orchid,FALSE
1170,TREES,Crape Myrtle Petite Red Imp Multitrunk Monrovia,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1171,TREES,Crape Myrtle Pink Velour Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1172,TREES,Crape Myrtle Pink Velour Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1173,TREES,Crape Myrtle Red Rocket Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Berberis_OrangeRocket_greensreds_4eb875e1-300d-499a-946d-02d382b8c733_512x.jpg,4,contains:rocket,FALSE
1174,TREES,Crape Myrtle Red Rocket Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Berberis_OrangeRocket_greensreds_4eb875e1-300d-499a-946d-02d382b8c733_512x.jpg,4,contains:rocket,FALSE
1175,TREES,Crape Myrtle Tuscarora,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1176,TREES,Crape Myrtle Tuscarora Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1177,TREES,Crape Myrtle Twilight Multitrunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1178,TREES,Crape Myrtle Twilight Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Myrtus_BoxMyrtle_Plant_512x.jpg,4,contains:myrtle,FALSE
1179,TREES,Dapple Dandy Pluot Interspecific Plum,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_DappleDandy_ac76d399-7158-44aa-847f-1fcc8598e0c5_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_DappleDandy_ac76d399-7158-44aa-847f-1fcc8598e0c5_512x.jpg,21,pluot; dappledandy; contains:dapple; contains:dappledandy,FALSE
1180,TREES,Dapple Dandy Pluot Interspecific Plum Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_DappleDandy_ac76d399-7158-44aa-847f-1fcc8598e0c5_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_DappleDandy_ac76d399-7158-44aa-847f-1fcc8598e0c5_512x.jpg,21,pluot; dappledandy; contains:dapple; contains:dappledandy,FALSE
1181,TREES,Deodar Cedar,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1182,TREES,Desert Willow Bubba,,,FALSE,/GreenAcres-Images/Shrubs/Chitalpa_DesertOrchid_01_512x.jpg,4,contains:desert,FALSE
1183,TREES,Dogwood Cherokee Chief,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1184,TREES,Dogwood Stellar Pink,,,FALSE,/GreenAcres-Images/Annuals/VincaMinor_Annual_Pink_512x.jpg,3,pink,FALSE
1185,TREES,Double Weeping Cherry,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
1186,TREES,Dwarf Alberta Spruce,,,FALSE,/GreenAcres-Images/Shrubs/Picea_Spruce_GlobeColoradoBlueSpruce_512x.jpg,9,spruce; contains:spruce,FALSE
1187,TREES,Dwarf Carolina Cherry Laurel Standard Trunk,,/GreenAcres-Images/Shrubs/PrunusLaurocerasus_CherryLaurel_Compacta01_9a34bc2b-ee63-432c-bbf8-732204fcd9ae_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/PrunusLaurocerasus_CherryLaurel_Compacta01_9a34bc2b-ee63-432c-bbf8-732204fcd9ae_512x.jpg,20,cherrylaurel; contains:cherry; contains:laurel; contains:cherrylaurel,FALSE
1188,TREES,Dwarf Italian Cypress,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Apple_Malus_Fuji_Dwarf_512x.jpg,5,dwarf,FALSE
1189,TREES,Eastern Redbud Flame Thrower,,/GreenAcres-Images/Annuals/Coleus_FlameThrower_Chipotle2_70702b9c-4b29-47b0-ba65-66e7cad7ccea_512x.jpg,TRUE,/GreenAcres-Images/Annuals/Coleus_FlameThrower_Chipotle2_70702b9c-4b29-47b0-ba65-66e7cad7ccea_512x.jpg,16,flamethrower; contains:thrower; contains:flamethrower,FALSE
1190,TREES,Eastern Redbud Forest Pansy,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:forest,FALSE
1191,TREES,Eastern Redbud Merlot,,,FALSE,/GreenAcres-Images/Shrubs/Phormium_MatsMerlot_512x.jpg,4,contains:merlot,FALSE
1192,TREES,Eastern Redbud Rising Sun,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1193,TREES,Eastern Redbud Ruby Falls,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1194,TREES,Elm Emerald Sunshine,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Blueberry_SunshineBlue_512x.jpg,4,contains:sunshine,FALSE
1195,TREES,English Laurel,,,FALSE,/GreenAcres-Images/Perennials/EnglishIvy_Closeup_67fe1216-0557-48f8-8128-0ca85a25de27_512x.jpg,4,contains:english,FALSE
1196,TREES,European White Birch Multitrunk,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,5,white,FALSE
1197,TREES,European White Birch Standard Trunk,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,5,white,FALSE
1198,TREES,Fern Pine,,/GreenAcres-Images/Shrubs/Podocarpus_Gracilior_FernPineCloseup_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Podocarpus_Gracilior_FernPineCloseup_512x.jpg,4,contains:fernpine,FALSE
1199,TREES,Fern Pine Standard Trunk,,,FALSE,/GreenAcres-Images/Shrubs/Podocarpus_Gracilior_FernPineCloseup_512x.jpg,4,contains:fernpine,FALSE
1200,TREES,Fig Assorted Sleeve,,/GreenAcres-Images/Citrus-and-Fruit/Fig_BlackJack_3inSleeve_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Fig_BlackJack_3inSleeve_512x.jpg,7,fig; contains:sleeve,FALSE
1201,TREES,Fig Brown Turkey,,/GreenAcres-Images/Citrus-and-Fruit/Fig_BrownTurkey_2_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Fig_BrownTurkey_2_512x.jpg,23,fig; brownturkey; contains:turkey; contains:figbrown; contains:brownturkey,FALSE
1202,TREES,Fig Little Miss Figgy,,/GreenAcres-Images/Citrus-and-Fruit/Fig_Edible_LittleMissFiggy_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Fig_Edible_LittleMissFiggy_512x.jpg,15,fig; contains:little; contains:littlemiss; contains:missfiggy,FALSE
1203,TREES,Fig Mission Black,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Olea_Olive_Mission_512x.jpg,9,mission; contains:mission,FALSE
1204,TREES,Fig Violette De Bordeaux,,/GreenAcres-Images/Citrus-and-Fruit/Fig_VioletteDeBordeaux_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Fig_VioletteDeBordeaux_512x.jpg,27,fig; contains:violette; contains:bordeaux; contains:figviolette; compact-prefix,FALSE
1205,TREES,Flavor Delight Aprium Interspecific Apricot,,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_FlavorDelight_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_FlavorDelight_512x.jpg,29,aprium; flavordelight; contains:flavor; contains:delight; contains:aprium; contains:flavordelight,FALSE
1206,TREES,Flavor Delight Aprium Interspecific Apricot Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_FlavorDelight_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_FlavorDelight_512x.jpg,29,aprium; flavordelight; contains:flavor; contains:delight; contains:aprium; contains:flavordelight,FALSE
1207,TREES,Flavor Finale Pluot Interspecific Plum,,/GreenAcres-Images/Citrus-and-Fruit/Pluot_FlavorFinale_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Pluot_FlavorFinale_512x.jpg,25,pluot; flavorfinale; contains:flavor; contains:finale; contains:flavorfinale,FALSE
1208,TREES,Flavor King Pluot Interspecific Plum,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorKing_252f6c99-d55f-4ba2-9428-010056434965_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorKing_252f6c99-d55f-4ba2-9428-010056434965_512x.jpg,21,pluot; flavorking; contains:flavor; contains:flavorking,FALSE
1209,TREES,Flavor Punch Pluerry Interspecific Plum Bareroot,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_FlavorDelight_512x.jpg,4,contains:flavor,FALSE
1210,TREES,Flavor Queen Pluot Interspecific Plum,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorQueen2_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorQueen2_512x.jpg,13,pluot; contains:flavor; contains:flavorqueen,FALSE
1211,TREES,Flavor Supreme Pluot Interspecific Plum,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorSupreme_30714943-5397-4c32-a590-ae092f552c2c_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorSupreme_30714943-5397-4c32-a590-ae092f552c2c_512x.jpg,25,pluot; flavorsupreme; contains:flavor; contains:supreme; contains:flavorsupreme,FALSE
1212,TREES,Flavor Supreme Pluot Interspecific Plum Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorSupreme_30714943-5397-4c32-a590-ae092f552c2c_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Pluot_FlavorSupreme_30714943-5397-4c32-a590-ae092f552c2c_512x.jpg,25,pluot; flavorsupreme; contains:flavor; contains:supreme; contains:flavorsupreme,FALSE
1213,TREES,Flowering Cherry Akebono,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
1214,TREES,Flowering Cherry Kwanzan,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
1215,TREES,Flowering Cherry Mt Fuji,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
1216,TREES,Flowering Crabapple Prairifire,,,FALSE,/GreenAcres-Images/Perennials/Kalanchoe_FloweringKalanchoe_512x.jpg,4,contains:flowering,FALSE
1217,TREES,Flowering Pear Bradford,,,FALSE,/GreenAcres-Images/Perennials/Kalanchoe_FloweringKalanchoe_512x.jpg,4,contains:flowering,FALSE
1218,TREES,Flowering Pear Chanticleer,,,FALSE,/GreenAcres-Images/Perennials/Kalanchoe_FloweringKalanchoe_512x.jpg,4,contains:flowering,FALSE
1219,TREES,Flowering Plum Purple Pony,,,FALSE,/GreenAcres-Images/Perennials/ArmeriaAlliacea_Purple_a3403b91-cb58-4adf-b29a-37e4f3bfb5e6_512x.jpg,9,purple; contains:purple,FALSE
1220,TREES,Fruit Salad Multi Graft Combo Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/FruitSaladMultiGraft_Combo1_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/FruitSaladMultiGraft_Combo1_512x.jpg,24,contains:saladmulti; contains:multigraft; contains:graftcombo; compact-prefix,FALSE
1221,TREES,Fruit Salad Multi Graft Combo Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/FruitSaladMultiGraft_Combo1_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/FruitSaladMultiGraft_Combo1_512x.jpg,24,contains:saladmulti; contains:multigraft; contains:graftcombo; compact-prefix,FALSE
1222,TREES,Fruiting Loquat Big Jim,,/GreenAcres-Images/Citrus-and-Fruit/Loquat_EriobotryaDeflexa_Blooms_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Loquat_EriobotryaDeflexa_Blooms_512x.jpg,9,loquat; contains:loquat,FALSE
1223,TREES,Fruiting Mulberry Pakistan,,/GreenAcres-Images/Citrus-and-Fruit/Morus_Mulberry_Pakistan_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Morus_Mulberry_Pakistan_512x.jpg,36,mulberry; pakistan; mulberrypakistan; contains:mulberry; contains:pakistan; contains:mulberrypakistan,FALSE
1224,TREES,Fruiting Mulberry White,,/GreenAcres-Images/Citrus-and-Fruit/Morus_Mulberry_White_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Morus_Mulberry_White_512x.jpg,29,mulberry; white; mulberrywhite; contains:mulberry; contains:mulberrywhite,FALSE
1225,TREES,Fruitless Olive Multitrunk,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Olea_Olive_Coratina_512x.jpg,5,olive,FALSE
1226,TREES,Fruitless Olive Standard Trunk,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Olea_Olive_Coratina_512x.jpg,5,olive,FALSE
1227,TREES,Fruitless Olive Swan Hill Multitrunk,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Olea_Olive_Coratina_512x.jpg,5,olive,FALSE
1228,TREES,Ginkgo Autumn Gold,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Apricot_PrunusArmeniaca_AutumnGlo_512x.jpg,4,contains:autumn,FALSE
1229,TREES,Incense Cedar,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1230,TREES,Italian Cypress,,,FALSE,/GreenAcres-Images/Shrubs/Cupressus_LemonCypress_Wilma_512x.jpg,4,contains:cypress,FALSE
1231,TREES,Italiancypressglauca,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1232,TREES,Jacaranda Bonsai Blue Monrovia,,,FALSE,/GreenAcres-Images/Perennials/Columbine_Blue_512x.jpg,3,blue,FALSE
1233,TREES,Japanese Blueberry Standard Trunk Monrovia,,/GreenAcres-Images/Citrus-and-Fruit/Blueberry_BountifulBlue_Monrovia_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Blueberry_BountifulBlue_Monrovia_512x.jpg,12,blueberry; contains:blueberry,FALSE
1234,TREES,Japanese Laceleaf Maple Baldsmith,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1235,TREES,Japanese Laceleaf Maple Garnet,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1236,TREES,Japanese Laceleaf Maple Orangeola,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1237,TREES,Japanese Laceleaf Maple Tamukeyama,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1238,TREES,Japanese Maple,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1239,TREES,Japanese Maple Bihou,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1240,TREES,Japanese Maple Crimson Queen,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_CraigsCrimson_98943752-a184-46b2-bbb1-c5aa82f4d39e_512x.jpg,4,contains:crimson,FALSE
1241,TREES,Japanese Maple Emperor One,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1242,TREES,Japanese Maple Fireglow,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1243,TREES,Japanese Maple Inaba Shidare,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1244,TREES,Japanese Maple Mikawa Yatsubusa,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1245,TREES,Japanese Maple Red Dragon,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1246,TREES,Japanese Maple Seiryu,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1247,TREES,Japanese Maple Sharps Pygmy,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1248,TREES,Japanese Maple Standard Trunk,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1249,TREES,Japanese Maple Viridis,,,FALSE,/GreenAcres-Images/Perennials/Hakonechloa_JapaneseForestGrass_512x.jpg,4,contains:japanese,FALSE
1250,TREES,Japanesemaplebloodgood,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1251,TREES,Jujube Ga,,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,9,jujube; contains:jujube,FALSE
1252,TREES,Jujube Ga Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,9,jujube; contains:jujube,FALSE
1253,TREES,Jujube Li,,/GreenAcres-Images/Citrus-and-Fruit/Jujube_Ziziphus_Li_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,9,jujube; contains:jujube,FALSE
1254,TREES,Jujube Li Bareroot,,/GreenAcres-Images/Citrus-and-Fruit/Jujube_Ziziphus_Li_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,9,jujube; contains:jujube,FALSE
1255,TREES,Jujube Sugar Cane Bareroot,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Jujube_GA866_512x.jpg,9,jujube; contains:jujube,FALSE
1256,TREES,Kousa Dogwood Satomi,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1257,TREES,Lemon Eureka Standard,,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Eureka_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Eureka_512x.jpg,26,lemon; eureka; lemoneureka; contains:eureka; contains:lemoneureka,FALSE
1258,TREES,Lemon Improved Meyer Espalier Semi Dwarf,,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Meyer_Dwarf_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Meyer_Dwarf_512x.jpg,15,lemon; meyer; dwarf,FALSE
1259,TREES,Little Ragu Sweet Bay,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Avocado_PerseaAmericana_LittleCado_512x.jpg,4,contains:little,FALSE
1260,TREES,Locust Purple Robe,,,FALSE,/GreenAcres-Images/Perennials/ArmeriaAlliacea_Purple_a3403b91-cb58-4adf-b29a-37e4f3bfb5e6_512x.jpg,9,purple; contains:purple,FALSE
1261,TREES,London Plane Tree Columbia,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1262,TREES,Magnolia Ann,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1263,TREES,Magnolia D D Blanchard,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1264,TREES,Magnolia Edith Bogue,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1265,TREES,Magnolia Jane,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
1266,TREES,Magnolia Little Gem Low Branch,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Avocado_PerseaAmericana_LittleCado_512x.jpg,4,contains:little,FALSE
