plantId,productName,botanicalName,usdaNationalMatch,usdaNationalConfidence,usdaCaliforniaMatch,usdaCaliforniaConfidence,permapeopleMatch,permapeopleScientific,permapeopleConfidence,companionRows
760,Camellia s. 'Bonanza' | Monrovia,Camellia sasanqua 'Bonanza',,,,,,,,0
761,Camellia s.,Camellia sasanqua 'Yuletide',,,,,,,,0
762,Camellia s. 'Setsugekka' | Monrovia,Camellia sasanqua 'Setsugekka',,,,,,,,0
763,Camellia s. 'Showa-No-Sakae' | Monrovia,Camellia sasanqua 'Showa-No-Sakae',,,,,,,,0
764,Camellia s. 'Kanjiro' | Monrovia,Camellia sasanqua 'Kanjiro',,,,,,,,0
765,Pink-A-Boo?? Camellia | Monrovia,Camellia sasanqua 'Pink-A-Boo',,,,,,,,0
766,Camellia s. 'Yuletide' | Monrovia,Camellia sasanqua 'Yuletide' [M],,,,,,,,0
767,Camellia 'Shishi Gashira' | Matsuda's,Camellia hiemalis 'Shishi Gashira',,,,,,,,0
768,Camellia 'Shishi Gashira' | Monrovia,Camellia hiemalis 'Shishi Gashira',,,,,,,,0
769,Camellia j. 'Swan Lake' | Monrovia,Camellia japonica 'Swan Lake',,,,,,,,0
770,Camellia j. 'Tom Knudsen',Camellia japonica 'Tom Knudsen',,,,,,,,0
771,Camellia s. 'White Doves',Camellia sasanqua 'White Doves',,,,,,,,0
772,Camellia s. 'Kanjiro',Camellia sasanqua 'Kanjiro',,,,,,,,0
773,Camellia s. 'Yuletide',Camellia sasanqua 'Yuletide',,,,,,,,0
774,Canby Red Raspberry | Monrovia,Rubus idaeus 'Canby Red',,,,,,,,0
775,Blue Cape Plumbago,Plumbago auriculata 'Imperial Blue',,,,,,,,0
776,Cape Rush,Chondropetalum tectorum,,,,,,,,0
777,Carolina Cherry Laurel Multi-Trunk,Prunus caroliniana,,,,,,,,0
778,Carolina Laurel Bright 'N Tight&#8482; | Monrovia,Prunus caroliniana 'Bright 'n Tight',,,,,,,,0
779,Chef's Choice&#174; Rosemary,Rosmarinus officinalis 'Chef's Choice',,,,,,,,0
780,Dwarf Carolina Cherry Laurel Multi-Trunk,Prunus caroliniana 'Compacta',,,,,,,,0
781,Coast Rosemary 'Blue Gem',Westringia fruticosa 'Blue Gem',,,,,,,,0
782,Coast Rosemary 'Wynyabbie Gem',Westringia 'Wynyabbie Gem',,,,,,,,0
783,Breath Of Heaven 'Sunset Gold',Coleonema pulchellum 'Sunset Gold',,,,,,,,0
784,Common Snowball,Viburnum opulus 'Roseum',,,,,,,,0
785,Barberry 'Concorde',Berberis thunbergii 'Concorde',,,,,,,,0
786,Coprosma 'Pacific Sunrise',Coprosma 'Pacific Sunrise',,,,,,,,0
787,Coprosma 'Pacific Sunset',Coprosma 'Pacific Sunset',,,,,,,,0
788,Coprosma 'Pina Colada',Coprosma 'Pina Colada',,,,,,,,0
789,Cordyline,Cordyline banksii 'Charlie Boy' PP20139,,,,,,,,0
790,Cordyline 'Cherry Sensation',Cordyline australis 'Cherry Sensation',,,,,,,,0
791,Cordyline 'Electric Flash',Cordyline banksii 'Electric Flash',,,,,,,,0
792,Cordyline 'Electric Pink',Cordyline banksii 'Electric Pink',,,,,,,,0
793,Cordyline 'Electric Star',Cordyline banksii 'Electric Star',,,,,,,,0
794,Cordyline 'Red Star',Cordyline australis 'Red Star',,,,,,,,0
795,Cordyline 'Torbay Dazzler',Cordyline australis 'Torbay Dazzler',,,,,,,,0
796,Cotoneaster 'Lowfast',Cotoneaster dammeri 'Lowfast',,,,,,,,0
797,Creeping Lilyturf,Liriope spicata 'Silver Dragon',,,,,,,,0
798,Daphne 'Perfume Princess',Daphne 'Perfume Princess',,,,,,,,0
799,Daphne 'Rebecca',Daphne odora 'Rebecca',,,,,,,,0
800,Daylily 'Baja',,,,,,,,,0
801,Daylily 'Cranberry Baby',Hemerocallis 'Cranberry Baby',,,,,,,,0
802,Daylily 'Judith',,,,,,,,,0
803,Daylily 'Missouri Beauty',Hemerocallis 'Missouri Beauty',,,,,,,,0
804,Daylily 'Pandora's Box',Hemerocallis 'Pandora's Box',,,,,,,,0
805,Daylily 'Penny's Worth',Hemerocallis 'Penny's Worth',,,,,,,,0
806,Daylily 'Scarlet Orbit',Hemerocallis 'Scarlet Orbit',,,,,,,,0
807,Daylily 'South Seas',Hemerocallis 'South Sea's',,,,,,,,0
808,Daylily 'Strutter's Ball',Hemerocallis 'Strutter's Ball',,,,,,,,0
809,Daylily 'Sun's Face',Hemerocallis 'Sun's Face',,,,,,,,0
810,Daylily 'Stella de Oro',Hemerocallis 'Stella de Oro',,,,,,,,0
811,Deer Grass,Muhlenbergia rigens,,,,,,,,0
812,Design-A-Line&#8482; Cordyline Burgundy,"Cordyline pumilio x banksia 'ROMA06' PP24,764",,,,,,,,0
813,Dinnerplate Hibiscus,Hibiscus moscheutos,,,,,,,,0
814,Purple Hopseed Bush,Dodonaea viscosa 'Purpurea',,,,,,,,0
815,Double Play Big Bang&#174; Spirea,Spiraea japonica 'Double Play Big Bang',,,,,,,,0
816,Double Play Candy Corn&#174; Spirea,Spiraea Double Play 'Candy Corn',,,,,,,,0
817,Double Play Doozie&#174; Spirea,Spiraea j. 'Double Play Doozie',,,,,,,,0
818,Double Play Gold&#174; Spirea,Spiraea japonica 'Double Play Gold',,,,,,,,0
819,Double Take Orange Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,,,,,,,,0
820,Double Take Pink Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,,,,,,,,0
821,Double Take Scarlet Storm&#8482; Flowering Quince,Chaenomeles 'Double Take' Series,,,,,,,,0
822,Dwarf Bush Olive,Olea europaea Dwarf,,,,,,,,0
823,Dwarf English Boxwood,Buxus sempervirens 'Suffruticosa',,,,,,,,0
824,Dwarf Mugo Pine,Pinus mugo var. pumilio,,,,,,,,0
825,Dwarf Mugo Pine | Monrovia,Pinus mugo var. pumilio [M],,,,,,,,0
826,Dwarf Myrtle,Myrtus communis 'Compacta',,,,,,,,0
827,"Pomegranate, Dwarf",Punica granatum 'Nana',,,,,,,,0
828,Dwarf Red Fountain Grass,Pennisetum setaceum 'Eaton Canyon',,,,,,,,0
829,Dwarf Tree Fern 'Silver Lady',Blechnum gibbum 'Silver Lady',,,,,,,,0
830,Dwarf Variegated Gardenia,Gardenia jasminoides 'Radicans Variegata',,,,,,,,0
831,El Nino&#8482; Desert Orchid,Chitalpa x 'El Nino',,,,,,,,0
832,Emerald Colonnade&#174; Holly,Ilex crenata 'Sky Pencil',,,,,,,,0
833,Encore&#174; Azalea Autumn Moonlight&#174;,,,,,,,,,0
834,Encore&#174; Azalea Autumn Sunburst&#174;,,,,,,,,,0
835,Endless Summer&#174; The Original Bigleaf Hydrangea,Hydrangea macrophylla 'Bailmer',,,,,,,,0
836,English Boxwood Cone Topiary,Buxus sempervirens Cone,,,,,,,,0
837,English Boxwood Pom Pom Topiary,Buxus sempervirens Pom Pom,,,,,,,,0
838,English Boxwood Spiral Topiary,Buxus sempervirens Spiral,,,,,,,,0
839,Escallonia 'Compacta',,,,,,,,,0
840,Escallonia 'Fradesii',,,,,,,,,0
841,Euonymus 'Emerald Gaiety',Euonymus fortunei 'Emerald Gaiety',,,,,,,,0
842,Euonymus 'Emerald 'n' Gold',Euonymus fortunei 'Emerald 'n' Gold',,,,,,,,0
843,Euonymus 'Gracilis',Euonymus fortunei 'Gracilis',,,,,,,,0
844,Euonymus 'Silver Queen',Euonymus japonicus 'Silver Queen',,,,,,,,0
845,Euonymus 'Sunny Delight' | Monrovia,Euonymus japonicus 'Sunny Delight',,,,,,,,0
846,Euonymus 'Green Spire',Euonymus japonicus 'Green Spire',,,,,,,,0
847,Fern Pine 'Glacier Blue',Podocarpus elongatus 'Glacier Blue',,,,,,,,0
848,Icee Blue&#174; Fern Pine | Monrovia,Podocarpus elongatus 'Icee Blue',,,,,,,,0
849,Festival&#8482; Burgundy Cordyline,Cordyline 'Festival Burgundy',,,,,,,,0
850,Flax Lily,Dianella revoluta 'Coolvista',,,,,,,,0
851,Flowering Quince 'Kurokoji',,,,,,,,,0
852,Fountain Grass 'Hameln',Pennisetum alopecuroides 'Hameln',,,,,,,,0
853,White Fountain Grass 'Karley Rose',Pennisetum orientale 'Karley Rose',,,,,,,,0
854,Fountain Grass 'Little Bunny',Pennisetum alopecuroides 'Little Bunny',,,,,,,,0
855,Fringe Flower 'Chang Nian Hong',Loropetalum chinense 'Chang Nian Hong',,,,,,,,0
856,Fringe Flower Jazz Hands&#174 Dwarf Pink,Loropetalum chinense Jazz Hands&#174 Dwarf Pink,,,,,,,,0
857,Fringe Flower Jazz Hands&#174 Dwarf White,Loropetalum chinense Jazz Hands&#174 Dwarf White,,,,,,,,0
858,Fringe Flower Jazz Hands Mini&#174,Loropetalum chinense Jazz Hands Mini&#174,,,,,,,,0
859,Fringe Flower 'Purple Majesty',Loropetalum chinense 'Purple Majesty',,,,,,,,0
860,Fruity Germander,Teucrium cossonii majoricum,,,,,,,,0
861,Gardenia 'First Love' | Monrovia,Gardenia jasminoides 'First Love',,,,,,,,0
862,Gardenia 'Kleim's Hardy',Gardenia jasminoides 'Kleim's Hardy',,,,,,,,0
863,Gardenia 'Mystery',Gardenia jasminoides 'Mystery',,,,,,,,0
864,Gardenia 'August Beauty',Gardenia jasminoides 'August Beauty',,,,,,,,0
865,Gardenia 'Radicans',Gardenia jasminoides 'Radicans',,,,,,,,0
866,Gardenia 'Veitchii',Gardenia jasminoides 'Veitchii',,,,,,,,0
867,Giant Bird of Paradise,Strelitzia nicolai,,,,,,,,0
868,Giant Chain Fern,Woodwardia fimbriata,,,,,,,,0
869,Giant Ligularia,Ligularia tussilaginea 'Gigantea',,,,,,,,0
870,Giant Timber Bamboo,Bambusa oldhamii,,,,,,,,0
871,Globe Colorado Blue Spruce,Picea pungens 'Globosa',,,,,,,,0
872,"Goji Berry 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
873,Golden Euonymus,Euonymus japonicus 'Aureo-marginatus',,,,,,,,0
874,Goldflame Honeysuckle Stake,Lonicera x heckrottii 'Goldflame',,,,,,,,0
875,"Gooseberry 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
876,Green Tower&#174; Boxwood | Monrovia,Buxus sempervirens 'Green Tower',,,,,,,,0
877,Grevillea 'Coastal Gem',Grevillea lanigera 'Coastal Gem',,,,,,,,0
878,Grevillea 'Mt. Tamboritha',Grevillea lanigera 'Mt. Tamboritha',,,,,,,,0
879,Grevillea 'Noellii',,,,,,,,,0
880,Ground Morning Glory,Convolvulus mauritanicus,,,,,,,,0
881,Heath 'Kramer's Rote',Erica x darleyensis 'Kramer's Rote',,,,,,,,0
882,Heath 'Mediterranean Pink',Erica x darleyensis 'Mediterranean Pink',,,,,,,,0
883,Heath 'Mediterranean White',Erica x darleyensis 'Mediterranean White',,,,,,,,0
884,Heavenly Bamboo,Nandina domestica,,,,,,,,0
885,Heavenly Bamboo 'Compacta',Nandina domestica 'Compacta',,,,,,,,0
886,Heavenly Bamboo,Nandina domestica 'Lemon Lime',,,,,,,,0
887,Heavenly Bamboo,Nandina domestica 'Lemon Lime',,,,,,,,0
888,Heavenly Bamboo 'Moon Bay',Nandina domestica 'Moon Bay',,,,,,,,0
889,HibisKISS&#8482; Spin the Bottle,Hibiscus rosa-sinensis HibisKISS&#8482; Spin the Bottle,,,,,,,,0
890,Holly Fern,Cyrtomium falcatum,,,,,,,,0
891,Holly 'Sky Pencil',Ilex crenata 'Sky Pencil',,,,,,,,0
892,Hollywood&#174; Series Tropical Hibiscus,Hibiscus rosa-sinensis,,,,,,,,0
893,Horsetail Reed,Equisetum hyemale,,,,,,,,0
894,Hosta,Hosta Assorted,,,,,,,,0
895,Hydrangea,Hydrangea macrophylla,,,,,,,,0
896,Bobo&#174; Hydrangea,Hydrangea paniculata 'Bobo',,,,,,,,0
897,Hydrangea 'Enziandom',Hydrangea macrophylla 'Enziandom',,,,,,,,0
898,Hydrangea 'Fort Bragg',Hydrangea macrophylla 'Fort Bragg',,,,,,,,0
899,Hydrangea 'Glowing Embers',Hydrangea macrophylla 'Glowing Embers',,,,,,,,0
900,Limelight Prime&#174; Hydrangea,Hydrangea paniculata 'Limelight Prime',,,,,,,,0
901,Hydrangea,Hydrangea 'Little Quick Fire',,,,,,,,0
902,Hydrangea 'Royal Purple',Hydrangea macrophylla 'royal purple',,,,,,,,0
903,Hydrangea 'White',Hydrangea macrophylla 'white',,,,,,,,0
904,Hydrangea 'Nikko Blue',Hydrangea macrophylla 'Nikko Blue',,,,,,,,0
905,Indian Hawthorn,Rhaphiolepis indica 'Majestic Beauty',,,,,,,,0
906,Indian Hawthorn 'Pink Dancer',Rhaphiolepis indica 'Pink Dancer',,,,,,,,0
907,Indian Hawthorn 'Pinkie',Rhaphiolepis indica 'Pinkie',,,,,,,,0
908,Japanese Aralia,Fatsia japonica,,,,,,,,0
909,Gold Dust Plant,Aucuba japonica 'Variegata',,,,,,,,0
910,Japanese Tassel Fern,Polystichum polyblepharum (setosum),,,,,,,,0
911,Jessamine 'Orange Peel' | Monrovia,Cestrum 'Orange Peel',,,,,,,,0
912,Shore Juniper 'Blue Pacific',Juniperus conferta 'Blue Pacific',,,,,,,,0
913,Juniper 'Blue Star',Juniperus squamata 'Blue Star',,,,,,,,0
914,Juniper 'Green Mound',Juniperus procumbens 'Green Mound',,,,,,,,0
915,Juniper 'Icee Blue' | Monrovia,Juniperus horizontalis 'Icee Blue',,,,,,,,0
916,Juniper 'Mint Julep' 2 Ball | Monrovia,Juniperus chinensis 'Mint Julep',,,,,,,,0
917,Juniper,Juniperus chinensis 'Shimpaku' Hindupan,,,,,,,,0
918,Juniper 'Spartan',Juniperus chinensis 'Spartan',,,,,,,,0
919,Juniper 'Spartan' Spiral | Monrovia,Juniperus chinensis 'Spartan' Spiral,,,,,,,,0
920,Juniper 'Wichita Blue',Juniperus scopulorum 'Wichita Blue',,,,,,,,0
921,Leatherleaf Fern,Rumohra adiantiformis,,,,,,,,0
922,Lemon Bottlebrush,Callistemon citrinus,,,,,,,,0
923,Lemon Bottlebrush Standard Trunk,Callistemon citrinus,,,,,,,,0
924,Goldcrest Lemon Cypress,Cupressus macrocarpa 'Wilma',,,,,,,,0
925,Let,Let's Dance&#174; Blue Jangles Hydrangea macrophylla,,,,,,,,0
926,Leucadendron 'Wilson's Wonder',Leucadendron 'Wilson's Wonder',,,,,,,,0
927,Lilac Hybrids | Monrovia,Syringa vulgaris Hybrids,,,,,,,,0
928,Lily of the Nile,Agapanthus africanus,,,,,,,,0
929,Lily of the Nile 'Baby Pete',Agapanthus orientalis 'Baby Pete',,,,,,,,0
930,Lily of the Nile 'Black Pantha',Agapanthus 'Black Pantha',,,,,,,,0
931,Lily of the Nile 'Brilliant Blue',Agapanthus 'Brilliant Blue',,,,,,,,0
932,Lily of the Nile,Agapanthus 'Ever Amethyst',,,,,,,,0
933,Lily of the Nile,Agapanthus 'Ever Sapphire',,,,,,,,0
934,Lily of the Nile,Agapanthus 'Ever White',,,,,,,,0
935,Lily of the Nile 'Peter Pan White',Agapanthus x 'Peter Pan White',,,,,,,,0
936,Lily of the Nile 'Queen Anne',Agapanthus africanus 'Queen Anne',,,,,,,,0
937,Lily of the Nile 'Storm Cloud',Agapanthus x 'Stormcloud',,,,,,,,0
938,Lily of the Nile 'Tinker Bell',Agapanthus x 'Tinker Bell',,,,,,,,0
939,Lilyturf 'Big Blue',Liriope muscari 'Big Blue',,,,,,,,0
940,Lilyturf 'Purple Explosion',Liriope muscari 'Royal Purple',,,,,,,,0
941,Lilyturf 'Royal Purple',Liriope muscari 'Royal Purple',,,,,,,,0
942,Lilyturf 'Silvery Sunproof',Liriope muscari 'Silvery Sunproof',,,,,,,,0
943,Little Lime&#174; Hydrangea,Hydrangea paniculata 'Little Lime',,,,,,,,0
944,Little Ollie&#174; Dwarf Olive | Monrovia,Olea europaea 'Montra',,,,,,,,0
945,Lo & Behold&#174;,,,,,,,,,0
946,Platinum Beauty&#8482; Lomandra,Lomandra longifolia 'Platinum Beauty',,,,,,,,0
947,Fringe Flower Jazz Hands Bold&#174,Loropetalum chinense Jazz Hands Bold&#174,,,,,,,,0
948,Fringe Flower 'Rubrum',Loropetalum chinense 'Rubrum',,,,,,,,0
949,Magical&#174; Gold Forsythia,Forsythia x intermedia 'Magical Gold',,,,,,,,0
950,Mahonia,Mahonia eurybracteata 'Soft Caress',,,,,,,,0
951,Maiden Grass 'Gracillimus',Miscanthus sinensis 'Gracillimus',,,,,,,,0
952,Mangave 'Lavender Lady',Mangave 'Lavender Lady',,,,,,,,0
953,Mangave 'Snow Leopard',Mangave 'Snow Leopard',,,,,,,,0
954,Manzanita 'Emerald Carpet',Arctostaphylos 'Emerald Carpet',,,,,,,,0
955,Camellia 'Mathotiana Supreme' | Monrovia,Camellia japonica 'Mathotiana Supreme',,,,,,,,0
956,Mock Orange,Pittosporum tobira,,,,,,,,0
957,Mock Orange 'Cream de Mint',Pittosporum tobira 'Cream de Mint',,,,,,,,0
958,Mock Orange 'Wheeler's Dwarf',Pittosporum tobira 'Wheeler's Dwarf',,,,,,,,0
959,Myoporum 'Putah Creek',Myoporum parvifolium 'Putah Creek',,,,,,,,0
960,Heavenly Bamboo 'Firepower',Nandina domestica 'Firepower',,,,,,,,0
961,Heavenly Bamboo 'Gulf Stream',Nandina domestica 'Gulf Stream',,,,,,,,0
962,Heavenly Bamboo,Nandina domestica 'Obsession',,,,,,,,0
963,New Zealand Flax 'Dark Delight' | Matsuda's,Phormium 'Dark Delight',,,,,,,,0
964,New Zealand Flax 'Dusky Chief',Phormium 'Dusky Chief',,,,,,,,0
965,New Zealand Flax 'Jester',,,,,,,,,0
966,New Zealand Flax 'Maori Chief',Phormium 'Maori Chief',,,,,,,,0
967,New Zealand Flax 'Mat's Merlot' | Matsuda's,Phormium 'Mat's Merlot',,,,,,,,0
968,New Zealand Flax 'Pink Stripe',Phormium 'Pink Stripe',,,,,,,,0
969,New Zealand Flax 'Rainbow Warrior',Phormium 'Rainbow Warrior',,,,,,,,0
970,New Zealand Flax 'Sundowner' | Matsuda's,,,,,,,,,0
971,New Zealand Flax 'Yellow Wave',Phormium 'Yellow Wave',,,,,,,,0
972,New Zealand Wind Grass,Stipa arundinacea,,,,,,,,0
973,North Pole&#174; Arborvitae,Thuja occidentalis 'North Pole',,,,,,,,0
974,Oakleaf Hydrangea,Hydrangea quercifolia,,,,,,,,0
975,Oleander 'Petite Pink',Nerium oleander 'Petite Pink',,,,,,,,0
976,Orange Sedge,Carex testacea,,,,,,,,0
977,Orange Sedge 'Prairie Fire',Carex testacea 'Prairie Fire',,,,,,,,0
978,Orchid Rockrose,Cistus x purpureus,,,,,,,,0
979,Paraplu Pink Ink&#174; Rose of Sharon,Hibiscus x 'Paraplu Pink Ink',,,,,,,,0
980,Paraplu Violet&#174; Rose of Sharon,Hibiscus x 'Paraplu Violet',,,,,,,,0
981,Peony Hybrids | Monrovia,Paeonia hybrids,,,,,,,,0
982,Pineapple Guava,Feijoa sellowiana,,,,,,,,0
983,Pineapple Guava Standard Trunk,Feijoa sellowiana,,,,,,,,0
984,Pink Myoporum,Myoporum parvifolium 'Pink',,,,,,,,0
985,Oleander 'Pink',Nerium oleander 'Pink',,,,,,,,0
986,Prime-Ark&#174; Freedom Blackberry,Rubus x 'Prime-Ark Freedom',,,,,,,,0
987,Princess Flower,Tibouchina urvilleana,,,,,,,,0
988,Privet,Ligustrum sinense 'Sunshine',,,,,,,,0
989,Pugster Blue&#174 Butterfly Bush,Buddleja 'Pugster Blue',,,,,,,,0
990,Pugster Periwinkle&#174 Butterfly Bush,Buddleja 'Pugster Periwinkle',,,,,,,,0
991,Pugster Pinker&#174; Butterfly Bush,Buddleja 'Pugster Pinker',,,,,,,,0
992,Pugster White&#174 Butterfly Bush,Buddleja 'Pugster Blue',,,,,,,,0
993,Purple Pillar&#174; Rose of Sharon,Hibiscus syriacus 'Gandini Santiago',,,,,,,,0
994,Raspberry Shortcake&#174; Raspberry,Rubus idaeus 'Raspberry Shortcake',,,,,,,,0
995,Red Abyssinian Banana,Ensete ventricosum 'Maureli',,,,,,,,0
996,Oleander 'Red',Nerium oleander 'Red',,,,,,,,0
997,Red Tip Photinia Espalier,Photinia x fraseri Espalier,,,,,,,,0
998,Red Yucca,Hesperaloe parvifolia,,,,,,,,0
999,Brakelights&#174; Red Yucca,Brakelights&#174; Hesperaloe parvifolia,,,,,,,,0
1000,Rhododendron,Rhododendron Assorted,,,,,,,,0
1001,Rockrose ??Little Miss Sunshine??,Cistus 'Little Miss Sunshine',,,,,,,,0
1002,Rockrose ??Mickie??,Cistus x 'Mickie',,,,,,,,0
1003,Rockrose ??Sunset??,Cistus x 'Sunset',,,,,,,,0
1004,Rose of Sharon 'Aphrodite',Hibiscus syriacus 'Aphrodite',,,,,,,,0
1005,Rose of Sharon 'Minerva',Hibiscus syriacus 'Minerva',,,,,,,,0
1006,Rose of Sharon 'Red Heart',Hibiscus syriacus 'Red Heart',,,,,,,,0
1007,Rosemary Holiday Cone,Rosmarinus officinalis,,,,,,,,0
1008,Trailing Rosemary,Rosmarinus officinalis 'Prostratus',,,,,,,,0
1009,Shrubby Yew Pine 'Maki',Podocarpus macrophyllus maki,,,,,,,,0
1010,Silver Maiden Grass 'Morning Light',Miscanthus sinensis 'Morning Light',,,,,,,,0
1011,Silverberry 'Olive Martini',Elaeagnus x ebbingei 'Olive Martini',,,,,,,,0
1012,Sky Box&#174; Japanese Holly,Ilex crenata 'Sky Box',,,,,,,,0
1013,Smoke Tree,Cotinus coggygria 'Royal Purple',,,,,,,,0
1014,Smoke Tree 'Royal Purple',Cotinus coggygria 'Royal Purple',,,,,,,,0
1015,Smoke Tree Winecraft Black&#174;,Cotinus coggygria 'Winecraft Black',,,,,,,,0
1016,Smoke Tree Winecraft Gold&#174;,Cotinus coggygria 'Winecraft Gold',,,,,,,,0
1017,Society Garlic,Tulbaghia violacea,,,,,,,,0
1018,Society Garlic 'Fairy Star',Tulbaghia 'Fairy Star',,,,,,,,0
1019,Southern Sword Fern,Nephrolepis cordifolia,,,,,,,,0
1020,Sprinter &#174; Boxwood,Buxus microphylla microphylla japonica 'Sprinter',,,,,,,,0
1021,Summerific&#174; Hibiscus,Rose Mallow Hibiscus hybrid,,,,,,,,0
1022,Sunjoy Neo&#174; Barberry,Berberis thunbergii 'Sunjoy Neo',,,,,,,,0
1023,Sunjoy&#174; Tangelo&#8482; Barberry,Berberis thunbergii 'Sunjoy Tangelo',,,,,,,,0
1024,Sweet Flag,Acorus gramineus 'Ogon',,,,,,,,0
1025,Sweet Olive,Osmanthus fragrans,,,,,,,,0
1026,Sweet Pea Shrub 'Petite Butterflies',Polygala fruticosa 'Petite Butterflies',,,,,,,,0
1027,Tasmanian Tree Fern,Dicksonia Antarctica,,,,,,,,0
1028,Texas Privet,Ligustrum japonicum 'Texanum',,,,,,,,0
1029,Thuja 'Emerald Green',Thuja occidentalis 'Emerald Green',,,,,,,,0
1030,Thuja Hightlights&#8482; 'Janed Gold',Thuja occidentalis 'Janed Gold',,,,,,,,0
1031,Tropical Hibiscus,Hibiscus rosa-sinensis,,,,,,,,0
1032,Tropical Plumeria,Plumeria rubra,,,,,,,,0
1033,Tropicanna&#174; Black Canna,Canna indica 'Tropicanna Black',,,,,,,,0
1034,Canna 'Orange Stripe',Canna indica 'Orange Stripe',,,,,,,,0
1035,Canna 'Gold Stripe',Canna indica 'Gold Stripe',,,,,,,,0
1036,Tuff Stuff Ah-Ha&#174; Reblooming Mountain Hydrangea,Hydrangea serrata 'Tuff Stuff Ah-Ha',,,,,,,,0
1037,Rosemary 'Tuscan Blue',Rosmarinus officinalis 'Tuscan Blue',,,,,,,,0
1038,Variegated Boxleaf Euonymus,Euonymus japonicus 'Microphyllus Variegata',,,,,,,,0
1039,Variegated Lilyturf,Liriope muscari 'Variegata',,,,,,,,0
1040,Variegated Smooth Agave,Agave desmettiana 'Variegata',,,,,,,,0
1041,Viburnum 'Spring Bouquet',Viburnum tinus 'Spring Bouquet',,,,,,,,0
1042,Wee Bit Giddy&#174; Bigleaf Hydrangea,"Hydrangea macrophylla 'SMNHML' USPP32,317",,,,,,,,0
1043,Wee Bit Grumpy&#174; Bigleaf Hydrangea,Hydrangea macrophylla 'Stragrum',,,,,,,,0
1044,Western Sword Fern,Polystichum munitum,,,,,,,,0
1045,White Myoporum,Myoporum parvifolium (White),,,,,,,,0
1046,Oleander 'White',Nerium oleander 'White',,,,,,,,0
1047,White Pillar&#174; Rose of Sharon,Hibiscus syriacus 'Gandini van Aart',,,,,,,,0
1048,Wild Lilac 'Carmel Creeper',Ceanothus griseus horizontalis,,,,,,,,0
1049,Wild Lilac 'Dark Star',Ceanothus 'Dark Star',,,,,,,,0
1050,Wild Lilac 'Diamond Heights',Ceanothus 'Diamond Heights',,,,,,,,0
1051,Wild Lilac 'Frosty Blue',Ceanothus 'Frosty Blue',,,,,,,,0
1052,Wild Lilac 'Skylark',,,,,,,,,0
1053,Wild Lilac 'Valley Violet',Ceanothus maritimus 'Valley Violet',,,,,,,,0
1054,Daphne 'Marginata',Daphne odora 'Marginata',,,,,,,,0
1055,Yeddo Hawthorn 'Minor',Rhaphiolepis umbellata 'Minor',,,,,,,,0
1056,Yellow Fortnight Lily,Dietes bicolor (Moraea),,,,,,,,0
1057,Yucca 'Blue Sentry',Yucca rigida 'Blue Sentry',,,,,,,,0
1058,Yucca 'Bright Star',Yucca gloriosa 'Bright Star',,,,,,,,0
1059,Yucca 'Color Guard',Yucca filamentosa 'Color Guard',,,,,,,,0
1060,Red Maple 'October Glory',Acer rubrum 'October Glory',,,,,,,,0
1061,Almond 'All in One',Dave Wilson Nursery&#174;,,,,,,,,0
1062,Almond,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1063,"Almond 'All in One' 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
1064,Angel Red&#174; Pomegranate | Monrovia,Punica granatum 'Angel Red',,,,,,,,0
1065,Apple 'Fuji',Dave Wilson Nursery&#174;,,,,,,,,0
1066,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1067,"Apple 'Fuji', Dwarf",Dave Wilson Nursery&#174;,,,,,,,,0
1068,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1069,Apple 'Gala',Malus domestica 'Gala',,,,,,,,0
1070,Apple,Dave Wilson Nursery&#174;,,,,,,,,0
1071,"Apple 'Gala', Dwarf",Dave Wilson Nursery&#174;,,,,,,,,0
1072,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1073,Apple,Dave Wilson Nursery&#174;,,,,,,,,0
1074,Apple 'Golden Delicious',Malus domestica 'Golden Delicious',,,,,,,,0
1075,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1076,Apple 'Granny Smith',Malus domestica 'Granny Smith',,,,,,,,0
1077,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1078,Apple 'Honeycrisp',Malus domestica 'Honeycrisp',,,,,,,,0
1079,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1080,"Apple 'Honeycrisp', Dwarf",Dave Wilson Nursery&#174;,,,,,,,,0
1081,Apple,"Huserik Bros. Nursery, Inc.",,,,,,,,0
1082,Apple Multi-Graft Combo #1 Bareroot,Dave Wilson Nursery&#174;,,,,,,,,0
1083,Apple Multi-Graft Combo #2 Bareroot,Dave Wilson Nursery&#174;,,,,,,,,0
1084,Apple Multi-Graft Combo #3 Bareroot,Dave Wilson Nursery&#174;,,,,,,,,0
1085,Apple 'Pink Lady',Dave Wilson Nursery&#174;,,,,,,,,0
